code	observations	Cluster_1	Cluster_2	Cluster_3	Cluster_4	Cluster_5	Cluster_6	Cluster_7	Cluster_8	Cluster_9	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Cluster_32	Cluster_33	Cluster_34	Cluster_35	Cluster_36	Cluster_37	Cluster_38	Cluster_39	Cluster_40	Cluster_41	Cluster_43	Cluster_44	Cluster_45	Cluster_46	Cluster_47	Cluster_48	Cluster_49	Cluster_50	Cluster_51	Cluster_52	Cluster_53	Cluster_54	Cluster_55	Cluster_56	Cluster_57	Cluster_59	Cluster_61	Cluster_62	Cluster_63	Cluster_64	Cluster_65	Cluster_66	Cluster_67	Cluster_68	Cluster_69	Cluster_70	Cluster_71	Cluster_72	Cluster_74	Cluster_75	Cluster_77	Cluster_78	Cluster_79	Cluster_80	Cluster_81	Cluster_82	Cluster_83	Cluster_84	Cluster_85	Cluster_86	Cluster_87	Cluster_88	Cluster_90	Cluster_91	Cluster_92	Cluster_93	Cluster_96	Cluster_97	Cluster_98	Cluster_99	Cluster_101	Cluster_103	Cluster_105	Cluster_106	Cluster_107	Cluster_108	Cluster_109	Cluster_110	Cluster_112	Cluster_113	Cluster_114	Cluster_115	Cluster_117	Cluster_118	Cluster_119	Cluster_121	Cluster_122	Cluster_123	Cluster_125	Cluster_128	Cluster_129	Cluster_130	Cluster_131	Cluster_133	Cluster_134	Cluster_135	Cluster_136	Cluster_137	Cluster_139	Cluster_140	Cluster_141	Cluster_142	Cluster_145	Cluster_148	Cluster_150	Cluster_151	Cluster_153	Cluster_154	Cluster_156	Cluster_157	Cluster_158	Cluster_159	Cluster_160	Cluster_161	Cluster_163	Cluster_164	Cluster_165	Cluster_167	Cluster_169	Cluster_170	Cluster_171	Cluster_172	Cluster_173	Cluster_174	Cluster_175	Cluster_176	Cluster_177	Cluster_178	Cluster_180	Cluster_182	Cluster_183	Cluster_185	Cluster_186	Cluster_188	Cluster_189	Cluster_191	Cluster_192	Cluster_195	Cluster_196	Cluster_199	Cluster_200	Cluster_201	Cluster_203	Cluster_204	Cluster_205	Cluster_206	Cluster_207	Cluster_208	Cluster_209	Cluster_211	Cluster_212	Cluster_220	Cluster_221	Cluster_223	Cluster_224	Cluster_225	Cluster_226	Cluster_228	Cluster_229	Cluster_230	Cluster_231	Cluster_233	Cluster_234	Cluster_235	Cluster_236	Cluster_237	Cluster_239	Cluster_240	Cluster_241	Cluster_242	Cluster_243	Cluster_244	Cluster_253	Cluster_256	Cluster_257	Cluster_259	Cluster_260	Cluster_261	Cluster_262	Cluster_265	Cluster_266	Cluster_269	Cluster_270	Cluster_271	Cluster_272	Cluster_275	Cluster_278	Cluster_280	Cluster_281	Cluster_282	Cluster_283	Cluster_284	Cluster_286	Cluster_287	Cluster_288	Cluster_290	Cluster_292	Cluster_293	Cluster_296	Cluster_297	Cluster_299	Cluster_302	Cluster_304	Cluster_306	Cluster_308	Cluster_311	Cluster_316	Cluster_317	Cluster_320	Cluster_323	Cluster_324	Cluster_325	Cluster_327	Cluster_328	Cluster_329	Cluster_331	Cluster_332	Cluster_333	Cluster_336	Cluster_337	Cluster_340	Cluster_346	Cluster_347	Cluster_349	Cluster_356	Cluster_358	Cluster_359	Cluster_363	Cluster_364	Cluster_367	Cluster_371	Cluster_372	Cluster_373	Cluster_375	Cluster_376	Cluster_378	Cluster_386	Cluster_390	Cluster_410	Cluster_411	Cluster_413	Cluster_415	Cluster_421	Cluster_422	Cluster_423	Cluster_432	Cluster_442	Cluster_444	Cluster_448	Cluster_460	Cluster_485	Cluster_488	Cluster_493	Cluster_504	Cluster_525	Cluster_553	Cluster_556	Cluster_559	Cluster_566	Cluster_598	Cluster_662	Cluster_766
s020	17718	1388	12922	3	1337	636	50	5	5	7	2	0	0	1	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	1	157	0	0	0	0	0	0	0	0	37	7	0	108	0	0	6	0	62	0	64	1	0	2	0	6	0	0	177	0	17	0	0	143	0	0	0	0	0	43	0	0	0	0	0	2	0	2	0	0	0	8	0	0	0	3	19	0	11	7	0	20	2	0	0	0	0	0	0	1	108	0	0	0	0	1	0	4	0	21	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	5	0	0	11	1	178	0	0	0	0	0	2	0	14	0	0	0	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
s065	17803	12957	55	4	1001	1701	13	494	0	241	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	214	0	0	0	1	0	0	0	363	0	0	0	39	0	0	0	0	0	0	21	0	0	2	0	0	0	0	0	36	9	0	3	0	0	2	22	17	141	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	13	0	0	13	10	0	0	0	0	0	0	17	0	0	0	0	0	4	0	1	0	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	4	1	0	0	0	0	0	4	4	0	0	1	0	0	0	9	0	0	0	1	0	0	15	0	7	0	0	1	0	0	0	0	115	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	1	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0
s172	17815	2875	6252	91	394	1789	53	1050	0	1761	67	51	0	0	0	0	60	36	0	1210	0	0	0	7	0	9	0	92	0	0	40	0	0	0	162	0	467	0	31	0	1	0	36	0	0	0	0	16	66	37	7	0	18	4	2	3	34	2	8	0	0	18	19	333	0	0	1	0	24	1	0	257	10	0	0	16	28	6	0	0	0	0	0	3	0	0	0	11	8	2	5	6	0	0	34	22	0	12	0	0	0	0	0	1	6	0	0	0	1	4	0	0	0	0	1	2	0	10	3	1	0	0	2	0	0	0	11	0	0	5	0	2	0	35	0	0	0	0	0	1	8	0	24	0	0	0	0	9	4	0	0	0	0	0	0	0	15	2	0	0	0	0	5	0	0	0	0	4	1	0	0	0	3	1	0	0	1	0	0	1	0	3	0	0	0	3	0	0	0	0	64	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	7	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
s053	18028	6310	2	0	2316	1074	1	3	2	3552	5	0	632	446	1	4	868	0	0	1446	0	589	0	24	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	98	0	1	0	0	19	0	0	4	0	0	0	0	0	18	0	0	6	0	192	0	0	0	0	19	0	0	0	0	0	1	0	0	0	0	0	4	0	12	0	16	0	0	0	5	0	0	0	0	69	1	7	0	0	20	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	5	0	0	3	3	0	6	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	1	0	0	2	0	0	5	0	0	0	10	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	11	0	0	0	0	2	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	6	0	0	0	22	0	0	16	0	11	0	0	0	0	0	1	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s081	18042	9740	7	9	2480	3539	0	0	0	0	27	0	0	1	2	1	64	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1761	42	0	0	0	0	0	0	0	0	58	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	1	53	0	0	0	0	0	0	0	0	0	0	0	1	2	0	7	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	25	13	0	25	0	0	0	18	4	0	0	0	0	0	0	12	0	0	0	0	1	0	6	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s141	18187	5641	2	862	916	54	1	0	375	18	26	0	7906	6	1519	1	27	1	181	0	0	0	0	25	0	0	0	0	0	0	127	0	0	0	0	0	0	0	1	0	0	38	0	0	0	13	0	0	0	0	23	0	0	0	1	0	0	33	0	32	0	0	0	0	0	0	86	0	0	1	1	0	0	0	0	0	0	0	143	0	10	0	0	0	0	0	0	0	0	3	15	1	0	0	5	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	1	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s175	18214	1981	1330	1229	215	2215	0	4441	90	383	413	168	0	1	0	0	8	0	0	505	0	0	53	170	0	158	0	2322	0	0	7	0	60	0	1	0	5	0	61	0	0	9	7	457	0	2	0	11	31	36	10	0	11	0	12	11	33	0	2	0	0	0	517	364	0	0	0	0	7	0	0	80	43	0	0	29	0	13	0	49	2	0	0	22	18	0	2	7	4	0	0	40	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	1	0	0	1	0	0	76	278	0	0	0	0	8	0	0	0	0	0	0	6	1	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	8	0	0	10	1	0	0	0	0	0	3	2	0	0	5	0	0	2	2	0	1	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	17	0	0	0	0	0	0	16	0	0	0	0	4	0	0	10	0	1	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
s131	18243	2180	7	6014	724	3	3261	3494	10	8	21	0	0	3	0	55	0	0	2	0	205	0	0	0	4	32	0	52	0	0	24	0	0	0	0	0	0	0	12	0	0	0	0	1	0	59	357	0	1	0	205	0	4	0	0	11	0	32	0	6	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	356	6	0	0	85	5	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	3	0	11	17	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	1	1	0	1	10	0	0	0	62	0	67	0	0	0	0	22	0	0	0	27	0	0	0	8	10	1	0	1	0	0	0	29	0	0	0	0	0	0	0	0	0	48	0	4	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	9	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	1	0	0	0	0	1	9	0	0	6	0	0	0	0	5	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27	51
s091	18285	4280	42	3	1580	2056	1176	0	3394	41	4597	0	0	1	0	135	6	0	0	0	0	390	0	3	0	0	0	0	3	0	25	0	33	0	0	0	0	0	0	0	25	0	0	0	0	22	29	1	0	0	0	0	0	20	41	0	0	6	0	0	0	0	0	0	0	0	0	139	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	9	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	25	0	8	0	3	6	0	0	0	6	2	0	0	0	7	0	0	2	0	0	0	0	0	0	4	0	0	0	5	0	0	7	0	0	0	2	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	4	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
s171	18399	2368	232	476	498	1312	131	4196	2	1680	2760	67	2	0	0	0	88	0	0	0	0	0	0	186	0	176	12	1405	0	0	11	90	38	0	1	0	324	0	3	0	21	0	2	34	0	8	1	2	93	5	12	0	12	13	19	171	1	2	159	0	0	338	32	0	0	0	0	0	1	149	0	246	61	0	1	0	1	9	0	11	4	0	0	34	0	4	0	0	0	1	1	18	0	0	14	0	0	3	6	0	0	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	0	83	43	0	0	9	0	23	0	22	0	0	2	0	6	5	7	0	0	0	0	0	4	0	1	2	1	0	0	9	93	7	0	0	3	2	3	195	0	0	1	0	0	1	0	3	0	122	0	0	1	1	0	0	10	2	0	9	5	0	1	0	0	10	0	0	0	0	1	0	0	3	0	0	0	39	0	11	0	0	1	0	0	1	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	3	0	0	0	0	2	0	2	0	5	0	27	1	1	0	4	0	0	0	0	2	0	10	0	0	0	0	1	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0
s203	18547	2736	0	263	318	13	239	207	234	56	93	11508	0	6	0	0	0	0	0	0	83	0	900	1	0	672	0	0	55	0	136	0	0	0	20	0	0	0	71	0	2	29	3	0	0	3	2	0	380	0	26	92	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	1	0	0	0	7	0	0	0	11	0	0	1	0	0	0	3	0	2	0	0	0	23	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	8	0	0	0	0	1	67	0	0	0	0	12	0	0	108	1	0	9	0	0	1	0	0	17	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	29	0	0	0	0	0
s043	18689	3522	12721	11	299	476	18	720	0	14	1	0	0	0	0	0	1	0	0	0	0	0	0	5	6	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	50	0	0	2	0	76	0	91	7	0	49	0	2	0	99	31	0	0	0	0	0	0	0	0	0	0	21	0	0	0	7	0	0	0	2	20	0	0	3	0	0	8	2	6	0	20	7	0	22	2	0	0	0	0	0	0	2	0	0	0	0	0	0	16	0	1	12	1	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	15	0	0	0	0	1	0	4	0	2	0	0	0	1	2	0	0	0	0	0	0	0	6	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
s040	18759	3688	9967	1	1969	1072	68	281	147	0	21	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	32	0	212	0	0	0	0	0	0	0	0	0	38	0	76	0	0	15	0	85	0	93	3	0	23	234	5	0	86	121	0	1	0	60	0	0	0	0	0	0	43	0	0	0	3	0	48	0	0	3	0	0	14	0	0	3	0	0	0	20	14	0	26	5	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	0	80	0	3	0	2	0	0	1	0	0	0	0	2	0	0	3	0	11	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	6	21	0	0	0	0	0	0	6	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	6	1	0	0	1	0	0	0	0	0	1
s089	18841	7369	19	1	949	751	12	7	0	4528	0	1	217	0	0	108	102	1275	0	0	3142	0	0	18	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	151	0	0	0	0	6	2	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	18	0	0	0	0	12	0	0	3	0	0	0	0	0	1	0	1	0	5	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	14	0	6	0	1	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s161	18879	5249	4	2135	2634	125	650	2	33	284	6	0	759	4555	0	0	145	0	0	152	0	0	0	29	0	22	0	27	0	0	22	0	0	0	0	47	0	0	0	0	104	0	0	0	22	62	15	0	302	0	75	0	0	268	0	0	0	71	55	27	0	4	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	37	0	25	0	0	0	25	0	288	0	0	55	11	3	0	0	28	5	0	3	0	0	0	0	0	4	7	0	12	0	0	0	0	4	8	0	9	0	0	0	0	0	0	0	9	0	0	5	0	0	64	0	0	0	7	0	2	0	4	0	0	0	0	0	0	2	0	0	0	9	8	0	0	5	124	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	50	2	0	1	0	0	0	0	30	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	12	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	3	12	0	0	11	10	1	0	0	20	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s182	19061	14958	1	158	1161	7	897	7	0	13	33	0	0	2	0	0	1	0	0	0	359	1	0	0	0	16	0	0	0	0	42	0	0	0	0	0	0	439	9	0	80	21	0	0	0	128	110	0	0	0	2	19	0	92	0	2	0	5	0	5	0	9	0	0	0	38	0	7	0	0	0	0	1	0	0	0	0	0	0	0	35	0	8	0	0	0	11	0	0	0	1	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	5	4	1	0	1	0	0	0	0	0	16	0	1	0	34	0	9	0	0	0	0	31	0	0	0	0	0	0	0	7	6	1	0	0	0	0	0	47	0	0	0	2	0	0	0	0	0	24	16	4	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	1	0	1	0	0	1	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0
s195	19148	16438	1	10	223	66	180	0	327	3	16	500	0	6	0	0	4	0	0	0	0	735	0	11	0	3	0	0	138	18	20	74	0	0	0	0	0	0	74	0	0	0	0	16	0	10	16	0	0	0	0	56	0	13	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	21	0	0	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	5	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	6	0	0	0	2	0
s184	19317	6127	2	5907	1008	803	3	0	4	585	39	0	0	7	0	3522	127	50	16	0	0	0	0	21	0	34	0	0	0	0	6	0	0	0	0	0	0	0	159	0	60	50	0	0	0	41	1	0	0	0	76	0	0	0	33	0	0	11	0	4	0	0	0	0	0	0	0	7	0	0	216	0	0	0	0	0	1	0	0	0	5	0	0	0	51	0	3	0	0	10	7	6	7	0	9	0	0	0	0	0	0	0	0	0	30	0	5	0	0	0	0	26	10	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	8	2	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2	1	0	0	6	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	20	2	1	0	0	0	0	0	0	2	6	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	30	0	0	11	0	0	4	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	27	0	0	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s149	19591	369	16768	57	931	295	9	127	1	0	43	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	12	0	101	0	0	3	0	19	0	68	24	0	39	1	3	0	165	270	0	0	0	0	0	0	2	0	0	0	34	0	1	0	0	0	4	0	0	6	0	0	4	0	0	0	0	0	1	10	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	1	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	24	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	0	0	0	0	0	1	3	0	0	0	2	0	2	0	0	0	0	0	0	0	0
s094	19705	6843	12	1430	983	1368	4305	1	3633	0	50	0	0	3	0	288	75	0	0	0	0	0	0	3	0	0	0	0	0	0	36	0	113	0	0	0	0	0	0	0	21	0	0	0	0	16	82	0	0	0	25	0	0	0	32	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	6	0	0	0	5	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	2	6	0	0	0	0	9	0	0	0	5	0	0	0	0	0	3	0	20	0	3	1	36	31	0	15	0	10	7	0	0	0	33	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	34	0	0	0	13	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
